snapshot_date,snapshot_timestamp,event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,home_price,away_price,draw_price
20260224,2026-02-24 11:17:50 EST,5fc3011c8dfa79ff1f9368509e52332e,basketball_wncaab,WNCAAB,2026-02-25T01:00:00Z,Arizona Wildcats,Houston Cougars,fanduel,FanDuel,2026-02-24T16:15:20Z,h2h,2026-02-24T16:15:20Z,-600,370,
20260224,2026-02-24 11:17:50 EST,c6ff782fb50e39ece11ae382f8d66d16,basketball_wncaab,WNCAAB,2026-02-25T02:00:00Z,Colorado Buffaloes,Utah Utes,fanduel,FanDuel,2026-02-24T16:15:20Z,h2h,2026-02-24T16:15:20Z,-340,235,
20260224,2026-02-24 13:14:53 EST,5fc3011c8dfa79ff1f9368509e52332e,basketball_wncaab,WNCAAB,2026-02-25T01:00:00Z,Arizona Wildcats,Houston Cougars,fanduel,FanDuel,2026-02-24T18:13:49Z,h2h,2026-02-24T18:13:49Z,-600,370,
20260224,2026-02-24 13:14:53 EST,5fc3011c8dfa79ff1f9368509e52332e,basketball_wncaab,WNCAAB,2026-02-25T01:00:00Z,Arizona Wildcats,Houston Cougars,draftkings,DraftKings,2026-02-24T18:14:18Z,h2h,2026-02-24T18:14:18Z,-425,330,
20260224,2026-02-24 13:14:53 EST,5fc3011c8dfa79ff1f9368509e52332e,basketball_wncaab,WNCAAB,2026-02-25T01:00:00Z,Arizona Wildcats,Houston Cougars,betmgm,BetMGM,2026-02-24T18:14:32Z,h2h,2026-02-24T18:14:32Z,-500,375,
20260224,2026-02-24 13:14:53 EST,c6ff782fb50e39ece11ae382f8d66d16,basketball_wncaab,WNCAAB,2026-02-25T02:00:00Z,Colorado Buffaloes,Utah Utes,fanduel,FanDuel,2026-02-24T18:13:49Z,h2h,2026-02-24T18:13:49Z,-380,260,
20260224,2026-02-24 13:14:53 EST,c6ff782fb50e39ece11ae382f8d66d16,basketball_wncaab,WNCAAB,2026-02-25T02:00:00Z,Colorado Buffaloes,Utah Utes,draftkings,DraftKings,2026-02-24T18:14:18Z,h2h,2026-02-24T18:14:18Z,-380,300,
20260224,2026-02-24 13:14:53 EST,c6ff782fb50e39ece11ae382f8d66d16,basketball_wncaab,WNCAAB,2026-02-25T02:00:00Z,Colorado Buffaloes,Utah Utes,betmgm,BetMGM,2026-02-24T18:14:32Z,h2h,2026-02-24T18:14:32Z,-325,260,
20260224,2026-02-24 15:06:15 EST,5fc3011c8dfa79ff1f9368509e52332e,basketball_wncaab,WNCAAB,2026-02-25T01:00:00Z,Arizona Wildcats,Houston Cougars,fanduel,FanDuel,2026-02-24T20:05:41Z,h2h,2026-02-24T20:05:41Z,-600,370,
20260224,2026-02-24 15:06:15 EST,5fc3011c8dfa79ff1f9368509e52332e,basketball_wncaab,WNCAAB,2026-02-25T01:00:00Z,Arizona Wildcats,Houston Cougars,betrivers,BetRivers,2026-02-24T20:05:38Z,h2h,2026-02-24T20:05:38Z,-560,340,
20260224,2026-02-24 15:06:15 EST,5fc3011c8dfa79ff1f9368509e52332e,basketball_wncaab,WNCAAB,2026-02-25T01:00:00Z,Arizona Wildcats,Houston Cougars,draftkings,DraftKings,2026-02-24T20:05:52Z,h2h,2026-02-24T20:05:52Z,-425,330,
20260224,2026-02-24 15:06:15 EST,5fc3011c8dfa79ff1f9368509e52332e,basketball_wncaab,WNCAAB,2026-02-25T01:00:00Z,Arizona Wildcats,Houston Cougars,betmgm,BetMGM,2026-02-24T20:05:28Z,h2h,2026-02-24T20:05:28Z,-500,375,
20260224,2026-02-24 15:06:15 EST,c6ff782fb50e39ece11ae382f8d66d16,basketball_wncaab,WNCAAB,2026-02-25T02:00:00Z,Colorado Buffaloes,Utah Utes,fanduel,FanDuel,2026-02-24T20:05:41Z,h2h,2026-02-24T20:05:41Z,-380,260,
20260224,2026-02-24 15:06:15 EST,c6ff782fb50e39ece11ae382f8d66d16,basketball_wncaab,WNCAAB,2026-02-25T02:00:00Z,Colorado Buffaloes,Utah Utes,draftkings,DraftKings,2026-02-24T20:05:52Z,h2h,2026-02-24T20:05:52Z,-380,300,
20260224,2026-02-24 15:06:15 EST,c6ff782fb50e39ece11ae382f8d66d16,basketball_wncaab,WNCAAB,2026-02-25T02:00:00Z,Colorado Buffaloes,Utah Utes,betmgm,BetMGM,2026-02-24T20:05:28Z,h2h,2026-02-24T20:05:28Z,-325,260,
